game_index,food_eaten,kills,num_ticks_lived
398,1,0,89
399,1,1,18
400,10,1,135
401,1,0,299
402,2,0,299
403,2,1,22
404,5,1,142
405,1,0,53
406,2,0,49
407,3,1,48
408,6,1,120
409,1,1,64
410,0,1,22
411,1,0,48
412,1,1,133
413,0,0,59
414,5,0,123
415,10,1,203
416,0,1,64
417,1,0,70
418,3,0,86
419,8,1,185
420,0,0,11
421,1,1,74
422,8,1,114
423,5,1,92
424,1,0,76
425,4,1,64
426,0,0,32
427,1,1,52
428,4,2,139
429,1,0,50
430,14,2,148
431,5,1,122
432,0,0,72
433,0,0,16
434,6,2,104
435,1,0,80
436,4,1,185
437,0,0,251
438,1,1,35
439,0,1,11
440,0,0,33
441,5,1,83
442,2,1,104
443,1,0,24
444,2,0,41
445,4,0,171
446,5,1,151
447,3,0,150
448,3,2,26
449,2,0,36
450,1,0,72
451,7,1,102
452,7,1,156
453,10,0,84
454,7,1,96
455,8,1,125
456,5,0,94
457,4,3,55
458,0,0,39
459,0,0,251
460,8,2,186
461,16,1,150
462,0,0,65
463,8,1,170
464,10,0,102
465,4,1,122
466,2,0,37
467,1,0,87
468,2,0,161
469,5,1,91
470,2,2,48
471,6,1,115
472,1,0,21
473,6,1,88
474,0,0,36
475,0,0,251
476,0,0,17
477,0,0,22
478,4,1,71
479,2,0,84
480,8,1,190
481,1,0,59
482,2,0,45
483,5,0,130
484,2,0,46
485,2,0,74
486,6,1,170
487,3,1,93
488,4,1,52
489,0,0,32
490,4,1,90
491,17,2,271
492,3,0,312
493,3,0,37
494,1,0,52
495,1,0,48
496,6,2,116
497,2,0,72
498,1,1,253
499,0,0,15
500,9,0,111
501,2,0,112
502,3,0,271
503,5,1,108
504,4,0,99
505,1,0,63
506,0,0,35
507,0,0,17
508,5,1,105
509,4,1,234
510,7,1,91
511,8,3,96
512,2,1,88
513,10,1,195
514,4,0,89
515,5,1,104
516,5,0,96
517,13,1,201
518,1,0,30
519,1,0,282
520,1,0,36
521,4,0,123
522,1,0,70
523,0,1,23
524,2,1,293
525,3,0,158
526,9,0,153
527,5,2,162
528,0,0,28
529,1,0,42
530,18,2,291
531,7,1,87
532,5,1,99
533,1,0,27
534,6,0,96
535,0,0,88
536,0,0,251
537,3,0,50
538,1,1,31
539,0,0,53
540,3,0,63
541,0,0,41
542,0,0,251
543,1,0,98
544,2,0,45
545,0,0,48
546,7,1,99
547,7,3,111
548,1,0,44
549,9,1,110
550,2,1,43
551,10,1,114
552,0,0,100
553,1,1,42
554,7,2,155
555,5,1,130
556,1,1,46
557,0,0,22
558,6,2,181
559,3,1,60
560,6,1,168
561,5,1,127
562,1,0,38
563,2,0,27
564,3,1,74
565,2,1,313
566,6,1,81
567,3,0,85
568,3,0,79
569,0,0,25
570,2,0,52
571,1,0,263
572,7,3,122
573,4,1,70
574,0,0,251
575,5,1,86
576,8,2,74
577,6,1,104
578,1,0,131
579,10,2,182
580,8,1,110
581,2,0,43
582,2,1,27
583,4,2,75
584,6,3,122
585,6,0,112
586,0,0,39
587,2,0,40
588,8,1,168
589,2,0,136
590,5,1,128
